character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at,precheck_status,precheck_reason,precheck_source,precheck_query
771,진태,jin_tae_771,jin_tae_771,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%84%ED%83%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jin_tae_771,https://ko.wikipedia.org/wiki/%EC%A7%84%ED%83%9C,https://namu.wiki/w/%EC%A7%84%ED%83%9C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,진태 삼국지
772,우금,yu_jin_772,yu_jin_772,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9A%B0%EA%B8%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_jin_772,https://ko.wikipedia.org/wiki/%EC%9A%B0%EA%B8%88,https://namu.wiki/w/%EC%9A%B0%EA%B8%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,우금 삼국지
773,우선,u_seon_773,u_seon_773,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9A%B0%EC%84%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20u_seon_773,https://ko.wikipedia.org/wiki/%EC%9A%B0%EC%84%A0,https://namu.wiki/w/%EC%9A%B0%EC%84%A0,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,우선 삼국지
774,장달,jang_dal_774,jang_dal_774,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EB%8B%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_dal_774,https://ko.wikipedia.org/wiki/%EC%9E%A5%EB%8B%AC,https://namu.wiki/w/%EC%9E%A5%EB%8B%AC,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98,장달 삼국지
779,포충,po_chung_779,po_chung_779,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%8F%AC%EC%B6%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20po_chung_779,https://ko.wikipedia.org/wiki/%ED%8F%AC%EC%B6%A9,https://namu.wiki/w/%ED%8F%AC%EC%B6%A9,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,포충 삼국지
780,한현,han_hyeon_780,han_hyeon_780,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_hyeon_780,https://ko.wikipedia.org/wiki/%ED%95%9C%ED%98%84,https://namu.wiki/w/%ED%95%9C%ED%98%84,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,한현 삼국지
782,한담,han_dam_782,han_dam_782,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EB%8B%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_dam_782,https://ko.wikipedia.org/wiki/%ED%95%9C%EB%8B%B4,https://namu.wiki/w/%ED%95%9C%EB%8B%B4,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%B2%AD%EC%82%AC%EA%B3%A0,한담 삼국지
783,한적,han_jeok_783,han_jeok_783,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EC%A0%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_jeok_783,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%A0%81,https://namu.wiki/w/%ED%95%9C%EC%A0%81,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 유비, 위나라, 촉한",https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EB%9F%89,한적 삼국지
784,한준,han_jun_784,han_jun_784,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_jun_784,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%A4%80,https://namu.wiki/w/%ED%95%9C%EC%A4%80,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 백제, 부여",https://ko.wikipedia.org/wiki/%EB%A7%88%ED%95%9C,한준 삼국지
787,양원,yang_won_787,yang_won_787,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%96%91%EC%9B%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yang_won_787,https://ko.wikipedia.org/wiki/%EC%96%91%EC%9B%90,https://namu.wiki/w/%EC%96%91%EC%9B%90,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 위나라, 백제",https://ko.wikipedia.org/wiki/%EA%B3%BD%ED%9A%8C,양원 삼국지
791,저흔,jeo_heun_791,jeo_heun_791,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%80%ED%9D%94%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeo_heun_791,https://ko.wikipedia.org/wiki/%EC%A0%80%ED%9D%94,https://namu.wiki/w/%EC%A0%80%ED%9D%94,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B6%88%EC%A7%95%ED%8E%98%EC%9D%B4,저흔
793,목소,mok_so_793,mok_so_793,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%AA%A9%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20mok_so_793,https://ko.wikipedia.org/wiki/%EB%AA%A9%EC%86%8C,https://namu.wiki/w/%EB%AA%A9%EC%86%8C,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%8C%80%EB%8F%99%EC%97%AC%EC%A7%80%EB%8F%84,목소
794,저현,jeo_hyeon_794,jeo_hyeon_794,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%80%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeo_hyeon_794,https://ko.wikipedia.org/wiki/%EC%A0%80%ED%98%84,https://namu.wiki/w/%EC%A0%80%ED%98%84,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,저현 삼국지
795,제갈첨,jegal_cheom_795,jegal_cheom_795,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%EC%B2%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_cheom_795,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EC%B2%A8,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%B2%A8,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,제갈첨 삼국지
798,동원,dong_won_798,dong_won_798,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EC%9B%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_won_798,https://ko.wikipedia.org/wiki/%EB%8F%99%EC%9B%90,https://namu.wiki/w/%EB%8F%99%EC%9B%90,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 조조",https://ko.wikipedia.org/wiki/%EC%96%91%EB%B4%89%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,동원 삼국지
803,종육,jong_yuk_803,jong_yuk_803,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A2%85%EC%9C%A1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jong_yuk_803,https://ko.wikipedia.org/wiki/%EC%A2%85%EC%9C%A1,https://namu.wiki/w/%EC%A2%85%EC%9C%A1,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,종육 삼국지
804,호준,ho_jun_804,ho_jun_804,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_jun_804,https://ko.wikipedia.org/wiki/%ED%98%B8%EC%A4%80,https://namu.wiki/w/%ED%98%B8%EC%A4%80,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,호준 삼국지
805,호열,ho_yeol_805,ho_yeol_805,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EC%97%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_yeol_805,https://ko.wikipedia.org/wiki/%ED%98%B8%EC%97%B4,https://namu.wiki/w/%ED%98%B8%EC%97%B4,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,호열 삼국지
806,호소,ho_so_806,ho_so_806,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_so_806,https://ko.wikipedia.org/wiki/%ED%98%B8%EC%86%8C,https://namu.wiki/w/%ED%98%B8%EC%86%8C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,호소 삼국지
809,왕권,wang_gwon_809,wang_gwon_809,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EA%B6%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_gwon_809,https://ko.wikipedia.org/wiki/%EC%99%95%EA%B6%8C,https://namu.wiki/w/%EC%99%95%EA%B6%8C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 고구려, 백제, 부여",https://ko.wikipedia.org/wiki/%EB%B6%80%EC%97%AC,왕권 삼국지
810,맹광,maeng_gwang_810,maeng_gwang_810,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%B9%EA%B4%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20maeng_gwang_810,https://ko.wikipedia.org/wiki/%EB%A7%B9%EA%B4%91,https://namu.wiki/w/%EB%A7%B9%EA%B4%91,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,맹광 삼국지
814,장숙,jang_suk_814,jang_suk_814,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%88%99%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_suk_814,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%88%99,https://namu.wiki/w/%EC%9E%A5%EC%88%99,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,장숙 삼국지
815,장한,jang_han_815,jang_han_815,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%ED%95%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_han_815,https://ko.wikipedia.org/wiki/%EC%9E%A5%ED%95%9C,https://namu.wiki/w/%EC%9E%A5%ED%95%9C,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%9C%84%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%29,장한 삼국지
817,이등,i_deung_817,i_deung_817,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%93%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_deung_817,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%93%B1,https://namu.wiki/w/%EC%9D%B4%EB%93%B1,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,이등 삼국지
820,유엄,yu_eom_820,yu_eom_820,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%97%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_eom_820,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%97%84,https://namu.wiki/w/%EC%9C%A0%EC%97%84,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 촉한",https://ko.wikipedia.org/wiki/%EC%96%91%EC%9D%98,유엄 삼국지
821,유범,yu_beom_821,yu_beom_821,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EB%B2%94%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_beom_821,https://ko.wikipedia.org/wiki/%EC%9C%A0%EB%B2%94,https://namu.wiki/w/%EC%9C%A0%EB%B2%94,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,유범 삼국지
824,왕수,wang_su_824,wang_su_824,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%88%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_su_824,https://ko.wikipedia.org/wiki/%EC%99%95%EC%88%98,https://namu.wiki/w/%EC%99%95%EC%88%98,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 조조",https://ko.wikipedia.org/wiki/%EC%99%95%EC%88%98%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,왕수 삼국지
826,왕륭,wang_ryung_826,wang_ryung_826,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%A5%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_ryung_826,https://ko.wikipedia.org/wiki/%EC%99%95%EB%A5%AD,https://namu.wiki/w/%EC%99%95%EB%A5%AD,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,왕륭 삼국지
827,왕해,wang_hae_827,wang_hae_827,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%ED%95%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_hae_827,https://ko.wikipedia.org/wiki/%EC%99%95%ED%95%B4,https://namu.wiki/w/%EC%99%95%ED%95%B4,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,왕해 삼국지
829,진봉,jin_bong_829,jin_bong_829,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%84%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jin_bong_829,https://ko.wikipedia.org/wiki/%EC%A7%84%EB%B4%89,https://namu.wiki/w/%EC%A7%84%EB%B4%89,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 조조",https://ko.wikipedia.org/wiki/%EC%A1%B0%ED%99%8D%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,진봉 삼국지
830,정봉,jeong_bong_830,jeong_bong_830,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%95%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeong_bong_830,https://ko.wikipedia.org/wiki/%EC%A0%95%EB%B4%89,https://namu.wiki/w/%EC%A0%95%EB%B4%89,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,정봉 삼국지
831,정침,jeong_chim_831,jeong_chim_831,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%95%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeong_chim_831,https://ko.wikipedia.org/wiki/%EC%A0%95%EC%B9%A8,https://namu.wiki/w/%EC%A0%95%EC%B9%A8,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%ED%95%98%EB%82%A8%EA%B5%B0,정침 삼국지
832,부건,bu_geon_832,bu_geon_832,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B6%80%EA%B1%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bu_geon_832,https://ko.wikipedia.org/wiki/%EB%B6%80%EA%B1%B4,https://namu.wiki/w/%EB%B6%80%EA%B1%B4,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%A7%84%EC%84%9C,부건 삼국지
833,부열,bu_yeol_833,bu_yeol_833,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B6%80%EC%97%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bu_yeol_833,https://ko.wikipedia.org/wiki/%EB%B6%80%EC%97%B4,https://namu.wiki/w/%EB%B6%80%EC%97%B4,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,부열 삼국지
834,부량,bu_ryang_834,bu_ryang_834,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B6%80%EB%9F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bu_ryang_834,https://ko.wikipedia.org/wiki/%EB%B6%80%EB%9F%89,https://namu.wiki/w/%EB%B6%80%EB%9F%89,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%82%A8%EC%82%AC,부량 삼국지
835,한창,han_chang_835,han_chang_835,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EC%B0%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_chang_835,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%B0%BD,https://namu.wiki/w/%ED%95%9C%EC%B0%BD,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,한창 삼국지
836,한명,han_myeong_836,han_myeong_836,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EB%AA%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_myeong_836,https://ko.wikipedia.org/wiki/%ED%95%9C%EB%AA%85,https://namu.wiki/w/%ED%95%9C%EB%AA%85,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,한명 삼국지
838,문박,mun_bak_838,mun_bak_838,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%AC%B8%EB%B0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20mun_bak_838,https://ko.wikipedia.org/wiki/%EB%AC%B8%EB%B0%95,https://namu.wiki/w/%EB%AC%B8%EB%B0%95,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,문박 삼국지
841,허상,heo_sang_841,heo_sang_841,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%97%88%EC%83%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20heo_sang_841,https://ko.wikipedia.org/wiki/%ED%97%88%EC%83%81,https://namu.wiki/w/%ED%97%88%EC%83%81,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B9%80%ED%83%9C%EC%97%B0%20%28%EC%84%B1%EC%9A%B0%29,허상 삼국지
842,허임,heo_im_842,heo_im_842,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%97%88%EC%9E%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20heo_im_842,https://ko.wikipedia.org/wiki/%ED%97%88%EC%9E%84,https://namu.wiki/w/%ED%97%88%EC%9E%84,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%ED%97%88%EC%9E%84,허임
843,지망,ji_mang_843,ji_mang_843,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%80%EB%A7%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ji_mang_843,https://ko.wikipedia.org/wiki/%EC%A7%80%EB%A7%9D,https://namu.wiki/w/%EC%A7%80%EB%A7%9D,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%9B%90%EC%82%AC%20%28%EC%97%AD%EC%82%AC%EC%84%9C%29,지망 삼국지
844,지령,ji_ryeong_844,ji_ryeong_844,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%80%EB%A0%B9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ji_ryeong_844,https://ko.wikipedia.org/wiki/%EC%A7%80%EB%A0%B9,https://namu.wiki/w/%EC%A7%80%EB%A0%B9,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%86%8C%EB%B0%A9%EB%B3%B8%EB%B6%80,지령 삼국지
846,진혈,jin_hyeol_846,jin_hyeol_846,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%84%ED%98%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jin_hyeol_846,https://ko.wikipedia.org/wiki/%EC%A7%84%ED%98%88,https://namu.wiki/w/%EC%A7%84%ED%98%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 고구려, 백제, 신라, 부여",https://ko.wikipedia.org/wiki/%EA%B3%A0%EA%B5%AC%EB%A0%A4%EC%96%B4,진혈 삼국지
849,주휴,ju_hyu_849,ju_hyu_849,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A3%BC%ED%9C%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ju_hyu_849,https://ko.wikipedia.org/wiki/%EC%A3%BC%ED%9C%B4,https://namu.wiki/w/%EC%A3%BC%ED%9C%B4,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%A3%BC%ED%9C%B4%EC%88%98%EB%8B%B9,주휴
850,임순,im_sun_850,im_sun_850,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%84%EC%88%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20im_sun_850,https://ko.wikipedia.org/wiki/%EC%9E%84%EC%88%9C,https://namu.wiki/w/%EC%9E%84%EC%88%9C,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%86%90%EC%A4%80,임순 삼국지
851,임저,im_jeo_851,im_jeo_851,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%84%EC%A0%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20im_jeo_851,https://ko.wikipedia.org/wiki/%EC%9E%84%EC%A0%80,https://namu.wiki/w/%EC%9E%84%EC%A0%80,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,임저 삼국지
853,양침,yang_chim_853,yang_chim_853,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%96%91%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yang_chim_853,https://ko.wikipedia.org/wiki/%EC%96%91%EC%B9%A8,https://namu.wiki/w/%EC%96%91%EC%B9%A8,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 후한,https://ko.wikipedia.org/wiki/%EC%96%91%EC%A4%80%20%28%EC%A1%B0%EC%9C%84%29,양침 삼국지
854,상총,sang_chong_854,sang_chong_854,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%83%81%EC%B4%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sang_chong_854,https://ko.wikipedia.org/wiki/%EC%83%81%EC%B4%9D,https://namu.wiki/w/%EC%83%81%EC%B4%9D,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,상총 삼국지
