id,name,slug,title,path,url
2232,답돈,dap_don_2232,답돈,/w/답돈,https://namu.wiki/w/%EB%8B%B5%EB%8F%88
2238,도황,do_hwang_2238,도황,/w/도황,https://namu.wiki/w/%EB%8F%84%ED%99%A9
2240,동부,dong_bu_2240,동부(삼국지),/w/동부(삼국지),https://namu.wiki/w/%EB%8F%99%EB%B6%80(%EC%82%BC%EA%B5%AD%EC%A7%80)
2244,동황,dong_hwang_2244,동황,/w/동황,https://namu.wiki/w/%EB%8F%99%ED%99%A9
2245,두경,du_gyeong_2245,두경,/w/두경,https://namu.wiki/w/%EB%91%90%EA%B2%BD
2247,두씨,du_ssi_2247,두씨(삼국지),/w/두씨(삼국지),https://namu.wiki/w/%EB%91%90%EC%94%A8(%EC%82%BC%EA%B5%AD%EC%A7%80)
2248,등룡,deung_ryong_2248,등룡,/w/등룡,https://namu.wiki/w/%EB%93%B1%EB%A3%A1
2249,등방,deung_bang_2249,등방,/w/등방,https://namu.wiki/w/%EB%93%B1%EB%B0%A9
2252,등의,deung_ui_2252,등의,/w/등의,https://namu.wiki/w/%EB%93%B1%EC%9D%98
2256,마연,ma_yeon_2256,마연,/w/마연,https://namu.wiki/w/%EB%A7%88%EC%97%B0
2257,마운록,ma_unrok_2257,마운록,/w/마운록,https://namu.wiki/w/%EB%A7%88%EC%9A%B4%EB%A1%9D
2258,마일제,ma_ilje_2258,마일제,/w/마일제,https://namu.wiki/w/%EB%A7%88%EC%9D%BC%EC%A0%9C
2259,마충,ma_chung_2259,마충(손오),/w/마충(손오),https://namu.wiki/w/%EB%A7%88%EC%B6%A9(%EC%86%90%EC%98%A4)
2262,맹건,maeng_geon_2262,맹건,/w/맹건,https://namu.wiki/w/%EB%A7%B9%EA%B1%B4
2263,문칙,mun_chik_2263,문칙,/w/문칙,https://namu.wiki/w/%EB%AC%B8%EC%B9%99
2266,반봉,ban_bong_2266,반봉,/w/반봉,https://namu.wiki/w/%EB%B0%98%EB%B4%89
2267,반준,ban_jun_2267,반준,/w/반준,https://namu.wiki/w/%EB%B0%98%EC%A4%80
2268,방림,bang_rim_2268,방림(삼국지),/w/방림(삼국지),https://namu.wiki/w/%EB%B0%A9%EB%A6%BC(%EC%82%BC%EA%B5%AD%EC%A7%80)
2269,방육,bang_yuk_2269,방육,/w/방육,https://namu.wiki/w/%EB%B0%A9%EC%9C%A1
2273,배잠,bae_jam_2273,배잠(손오),/w/배잠(손오),https://namu.wiki/w/%EB%B0%B0%EC%9E%A0(%EC%86%90%EC%98%A4)
2277,범방,beom_bang_2277,범방,/w/범방,https://namu.wiki/w/%EB%B2%94%EB%B0%A9
2279,보광,bo_gwang_2279,보광,/w/보광,https://namu.wiki/w/%EB%B3%B4%EA%B4%91
2280,보도근,bo_dogeun_2280,보도근,/w/보도근,https://namu.wiki/w/%EB%B3%B4%EB%8F%84%EA%B7%BC
2287,부영,bu_yeong_2287,부영,/w/부영,https://namu.wiki/w/%EB%B6%80%EC%98%81
2319,서상,seo_sang_2319,서상(손오),/w/서상(손오),https://namu.wiki/w/%EC%84%9C%EC%83%81(%EC%86%90%EC%98%A4)
2355,손환,son_hwan_2355,손환(손오),/w/손환(손오),https://namu.wiki/w/%EC%86%90%ED%99%98(%EC%86%90%EC%98%A4)
2386,양추,yang_chu_2386,양추(후한),/w/양추(후한),https://namu.wiki/w/%EC%96%91%EC%B6%94(%ED%9B%84%ED%95%9C)
2398,여건,yeo_geon,여건(삼국지),/w/여건(삼국지),https://namu.wiki/w/%EC%97%AC%EA%B1%B4(%EC%82%BC%EA%B5%AD%EC%A7%80)
2454,유기,yu_gi_2454,유기(삼국지),/w/유기(삼국지),https://namu.wiki/w/%EC%9C%A0%EA%B8%B0(%EC%82%BC%EA%B5%AD%EC%A7%80)
2465,유초,yu_cho_2465,유초,/w/유초,https://namu.wiki/w/%EC%9C%A0%EC%B4%88
2497,이풍,i_pung_2497,이풍(삼국지),/w/이풍(삼국지),https://namu.wiki/w/%EC%9D%B4%ED%92%8D(%EC%82%BC%EA%B5%AD%EC%A7%80)
2509,장승,jang_seung_2509,장승(조위),/w/장승(조위),https://namu.wiki/w/%EC%9E%A5%EC%8A%B9(%EC%A1%B0%EC%9C%84)
2560,조홍,jo_hong_2560,조홍,/w/조홍,https://namu.wiki/w/%EC%A1%B0%ED%99%8D
2650,허정,heo_jeong_2650,허정(삼국지),/w/허정(삼국지),https://namu.wiki/w/%ED%97%88%EC%A0%95(%EC%82%BC%EA%B5%AD%EC%A7%80)
