id,name,slug,status,query,title,path,url,score,reason,desc_excerpt,categories
756,손번,son_beon_756,REJECT,,,,,,not_found_or_blocked,,
767,이복,i_bok_767,REJECT,,,,,,not_found_or_blocked,,
769,방열,bang_yeol_769,REJECT,,,,,,not_found_or_blocked,,
770,진식,jin_sik_770,REJECT,,,,,,not_found_or_blocked,,
771,진태,jin_tae_771,REJECT,,,,,,not_found_or_blocked,,
772,우금,yu_jin_772,REJECT,,,,,,not_found_or_blocked,,
773,우선,u_seon_773,REJECT,,,,,,not_found_or_blocked,,
774,장달,jang_dal_774,REJECT,,,,,,not_found_or_blocked,,
779,포충,po_chung_779,REJECT,,,,,,not_found_or_blocked,,
780,한현,han_hyeon_780,REJECT,,,,,,not_found_or_blocked,,
783,한적,han_jeok_783,REJECT,,,,,,not_found_or_blocked,,
784,한준,han_jun_784,REJECT,,,,,,not_found_or_blocked,,
787,양원,yang_won_787,REJECT,,,,,,not_found_or_blocked,,
794,저현,jeo_hyeon_794,REJECT,,,,,,not_found_or_blocked,,
795,제갈첨,jegal_cheom_795,REJECT,,,,,,not_found_or_blocked,,
798,동원,dong_won_798,REJECT,,,,,,not_found_or_blocked,,
803,종육,jong_yuk_803,REJECT,,,,,,not_found_or_blocked,,
804,호준,ho_jun_804,REJECT,,,,,,not_found_or_blocked,,
805,호열,ho_yeol_805,REJECT,,,,,,not_found_or_blocked,,
806,호소,ho_so_806,REJECT,,,,,,not_found_or_blocked,,
809,왕권,wang_gwon_809,REJECT,,,,,,not_found_or_blocked,,
810,맹광,maeng_gwang_810,REJECT,,,,,,not_found_or_blocked,,
814,장숙,jang_suk_814,REJECT,,,,,,not_found_or_blocked,,
815,장한,jang_han_815,REJECT,,,,,,not_found_or_blocked,,
817,이등,i_deung_817,REJECT,,,,,,not_found_or_blocked,,
820,유엄,yu_eom_820,REJECT,,,,,,not_found_or_blocked,,
821,유범,yu_beom_821,REJECT,,,,,,not_found_or_blocked,,
824,왕수,wang_su_824,REJECT,,,,,,not_found_or_blocked,,
826,왕륭,wang_ryung_826,REJECT,,,,,,not_found_or_blocked,,
827,왕해,wang_hae_827,REJECT,,,,,,not_found_or_blocked,,
829,진봉,jin_bong_829,REJECT,,,,,,not_found_or_blocked,,
830,정봉,jeong_bong_830,REJECT,,,,,,not_found_or_blocked,,
831,정침,jeong_chim_831,REJECT,,,,,,not_found_or_blocked,,
833,부열,bu_yeol_833,REJECT,,,,,,not_found_or_blocked,,
835,한창,han_chang_835,REJECT,,,,,,not_found_or_blocked,,
836,한명,han_myeong_836,REJECT,,,,,,not_found_or_blocked,,
838,문박,mun_bak_838,REJECT,,,,,,not_found_or_blocked,,
846,진혈,jin_hyeol_846,REJECT,,,,,,not_found_or_blocked,,
850,임순,im_sun_850,REJECT,,,,,,not_found_or_blocked,,
851,임저,im_jeo_851,REJECT,,,,,,not_found_or_blocked,,
853,양침,yang_chim_853,REJECT,,,,,,not_found_or_blocked,,
854,상총,sang_chong_854,REJECT,,,,,,not_found_or_blocked,,
855,상관,sang_gwan_855,REJECT,,,,,,not_found_or_blocked,,
858,아단,a_dan_858,REJECT,,,,,,not_found_or_blocked,,
862,육경,yuk_gyeong_862,REJECT,,,,,,not_found_or_blocked,,
864,주전,ju_jeon_864,REJECT,,,,,,not_found_or_blocked,,
865,주질,ju_jil_865,REJECT,,,,,,not_found_or_blocked,,
866,손한,son_han_866,REJECT,,,,,,not_found_or_blocked,,
867,손열,son_yeol_867,REJECT,,,,,,not_found_or_blocked,,
870,하후영,hahu_yeong_870,REJECT,,,,,,not_found_or_blocked,,
871,하후성,hahu_seong_871,REJECT,,,,,,not_found_or_blocked,,
872,하후칭,hahu_ching_872,REJECT,,,,,,not_found_or_blocked,,
873,하후절,hahu_jeol_873,REJECT,,,,,,not_found_or_blocked,,
874,학준,hak_jun_874,REJECT,,,,,,not_found_or_blocked,,
875,호정,ho_jeong_875,REJECT,,,,,,not_found_or_blocked,,
884,왕포,wang_po_884,REJECT,,,,,,not_found_or_blocked,,
885,왕육,wang_yuk_885,REJECT,,,,,,not_found_or_blocked,,
887,고평,go_pyeong_887,REJECT,,,,,,not_found_or_blocked,,
890,하혼,ha_hon_890,REJECT,,,,,,not_found_or_blocked,,
891,하안,ha_an_891,REJECT,,,,,,not_found_or_blocked,,
892,조착,jo_chak_892,REJECT,,,,,,not_found_or_blocked,,
897,곽옹,gwak_ong_897,REJECT,,,,,,not_found_or_blocked,,
901,장존,jang_jon_901,REJECT,,,,,,not_found_or_blocked,,
902,성박,seong_bak_902,REJECT,,,,,,not_found_or_blocked,,
903,성제,seong_je_903,REJECT,,,,,,not_found_or_blocked,,
905,습진,seup_jin_905,REJECT,,,,,,not_found_or_blocked,,
906,위강,wi_gang_906,REJECT,,,,,,not_found_or_blocked,,
907,위경,wi_gyeong_907,REJECT,,,,,,not_found_or_blocked,,
908,전예,jeon_ye_908,REJECT,,,,,,not_found_or_blocked,,
910,임준,im_jun_910,REJECT,,,,,,not_found_or_blocked,,
917,서모,seo_mo_917,REJECT,,,,,,not_found_or_blocked,,
919,부간,bu_gan_919,REJECT,,,,,,not_found_or_blocked,,
921,장천,jang_cheon_921,REJECT,,,,,,not_found_or_blocked,,
924,왕찰,wang_chal_924,REJECT,,,,,,not_found_or_blocked,,
933,호질,ho_jil_933,REJECT,,,,,,not_found_or_blocked,,
943,봉상,bong_sang_943,REJECT,,,,,,not_found_or_blocked,,
946,유연,yu_yeon_946,REJECT,,,,,,not_found_or_blocked,,
947,오언,o_eon_947,REJECT,,,,,,not_found_or_blocked,,
953,석감,seok_gam_953,REJECT,,,,,,not_found_or_blocked,,
955,육운,yuk_un_955,REJECT,,,,,,not_found_or_blocked,,
963,호충,ho_chung_963,REJECT,,,,,,not_found_or_blocked,,
968,제갈탄,jegal_tan_968,REJECT,,,,,,not_found_or_blocked,,
971,손기진,son_gijin_971,REJECT,,,,,,not_found_or_blocked,,
976,염엄란,yeom_eomran_976,REJECT,,,,,,not_found_or_blocked,,
978,노운,no_un_978,REJECT,,,,,,not_found_or_blocked,,
979,유강,yu_gang_979,REJECT,,,,,,not_found_or_blocked,,
980,위평창,wi_pyeongchang_980,REJECT,,,,,,not_found_or_blocked,,
981,이속,i_sok_981,REJECT,,,,,,not_found_or_blocked,,
987,오호표,o_hopyo_987,REJECT,,,,,,not_found_or_blocked,,
988,최등,choe_deung_988,REJECT,,,,,,not_found_or_blocked,,
989,오화,o_hwa_989,REJECT,,,,,,not_found_or_blocked,,
992,안준,an_jun_992,REJECT,,,,,,not_found_or_blocked,,
994,한정,han_jeong_994,REJECT,,,,,,not_found_or_blocked,,
997,허등지,heo_deungji_997,REJECT,,,,,,not_found_or_blocked,,
998,제갈준,jegal_jun_998,REJECT,,,,,,not_found_or_blocked,,
999,송지엄,song_jieom_999,REJECT,,,,,,not_found_or_blocked,,
1011,범진,beom_jin_1011,REJECT,,,,,,not_found_or_blocked,,
1012,변익,byeon_ik_1012,REJECT,,,,,,not_found_or_blocked,,
1015,유동,yu_dong_1015,REJECT,,,,,,not_found_or_blocked,,
1018,진동,jin_dong_1018,REJECT,,,,,,not_found_or_blocked,,
1105,호화,ho_hwa_1105,REJECT,,,,,,not_found_or_blocked,,
1107,범강,beom_gang_1107,REJECT,,,,,,not_found_or_blocked,,
1108,범성,beom_seong_1108,REJECT,,,,,,not_found_or_blocked,,
1110,범충,beom_chung_1110,REJECT,,,,,,not_found_or_blocked,,
1114,정무,jeong_mu_1114,REJECT,,,,,,not_found_or_blocked,,
1115,정태,jeong_tae_1115,REJECT,,,,,,not_found_or_blocked,,
1118,변홍,byeon_hong_1118,REJECT,,,,,,not_found_or_blocked,,
1119,변장,byeon_jang_1119,REJECT,,,,,,not_found_or_blocked,,
1121,조절,jo_jeol_1121,REJECT,,,,,,not_found_or_blocked,,
1123,조숭,jo_sung_1123,REJECT,,,,,,not_found_or_blocked,,
1128,왕렬,wang_ryeol_1128,REJECT,,,,,,not_found_or_blocked,,
1137,주표,ju_pyo_1137,REJECT,,,,,,not_found_or_blocked,,
1139,섭배,seop_bae_1139,REJECT,,,,,,not_found_or_blocked,,
1140,섭헌,seop_heon_1140,REJECT,,,,,,not_found_or_blocked,,
1147,왕조,wang_jo_1147,REJECT,,,,,,not_found_or_blocked,,
1150,유옹,yu_ong_1150,REJECT,,,,,,not_found_or_blocked,,
1155,이명,i_myeong_1155,REJECT,,,,,,not_found_or_blocked,,
1156,이로,i_ro_1156,REJECT,,,,,,not_found_or_blocked,,
1178,곽숭,gwak_sung_1178,REJECT,,,,,,not_found_or_blocked,,
1179,곽분,gwak_bun_1179,REJECT,,,,,,not_found_or_blocked,,
1184,노육,no_yuk_1184,REJECT,,,,,,not_found_or_blocked,,
1185,노손,no_son_1185,REJECT,,,,,,not_found_or_blocked,,
1188,노범,no_beom_1188,REJECT,,,,,,not_found_or_blocked,,
2000,강강진,gang_gangjin_2000,REJECT,,,,,,not_found_or_blocked,,
2001,하후운,hahu_un_2001,REJECT,,,,,,not_found_or_blocked,,
2002,사공빈,sagong_bin_2002,REJECT,,,,,,not_found_or_blocked,,
2003,임빈앙,im_binang_2003,REJECT,,,,,,not_found_or_blocked,,
2006,주경,ju_gyeong_2006,REJECT,,,,,,not_found_or_blocked,,
2007,사마란,sama_ran_2007,REJECT,,,,,,not_found_or_blocked,,
2010,사마권,sama_gwon_2010,REJECT,,,,,,not_found_or_blocked,,
2011,제갈무,jegal_mu_2011,REJECT,,,,,,not_found_or_blocked,,
2012,박호,bak_ho_2012,REJECT,,,,,,not_found_or_blocked,,
2013,곽철전,gwak_cheoljeon_2013,REJECT,,,,,,not_found_or_blocked,,
2016,방표,bang_pyo_2016,REJECT,,,,,,not_found_or_blocked,,
2017,정도,jeong_do_2017,REJECT,,,,,,not_found_or_blocked,,
2018,사마순건,sama_sungeon_2018,REJECT,,,,,,not_found_or_blocked,,
2019,허우,heo_u_2019,REJECT,,,,,,not_found_or_blocked,,
2022,문창,mun_chang_2022,REJECT,,,,,,not_found_or_blocked,,
2025,사마섭,sama_seop_2025,REJECT,,,,,,not_found_or_blocked,,
2026,동방덕,dong_bangdeok_2026,REJECT,,,,,,not_found_or_blocked,,
2029,염준,yeom_jun_2029,REJECT,,,,,,not_found_or_blocked,,
2030,제갈태,jegal_tae_2030,REJECT,,,,,,not_found_or_blocked,,
2031,위앙해,wi_anghae_2031,REJECT,,,,,,not_found_or_blocked,,
2033,양도등,yang_dodeung_2033,REJECT,,,,,,not_found_or_blocked,,
2034,전궁신,jeon_gungsin_2034,REJECT,,,,,,not_found_or_blocked,,
2035,임지,im_ji_2035,REJECT,,,,,,not_found_or_blocked,,
2037,사마위기,sama_wigi_2037,REJECT,,,,,,not_found_or_blocked,,
2038,전섭,jeon_seop_2038,REJECT,,,,,,not_found_or_blocked,,
2039,전수,jeon_su_2039,REJECT,,,,,,not_found_or_blocked,,
2043,두앙,du_ang_2043,REJECT,,,,,,not_found_or_blocked,,
2044,손섭,son_seop_2044,REJECT,,,,,,not_found_or_blocked,,
2045,두신,du_sin_2045,REJECT,,,,,,not_found_or_blocked,,
2047,곽화,gwak_hwa_2047,REJECT,,,,,,not_found_or_blocked,,
2048,풍용,pung_yong_2048,REJECT,,,,,,not_found_or_blocked,,
2049,황호경,hwang_hogyeong_2049,REJECT,,,,,,not_found_or_blocked,,
2050,진경강,jin_gyeonggang_2050,REJECT,,,,,,not_found_or_blocked,,
2051,방휴랑,bang_hyurang_2051,REJECT,,,,,,not_found_or_blocked,,
2052,풍궁,pung_gung_2052,REJECT,,,,,,not_found_or_blocked,,
2054,갈충,gal_chung_2054,REJECT,,,,,,not_found_or_blocked,,
2058,당희,dang_hui_2058,REJECT,,,,,,not_found_or_blocked,,
2059,백영,baek_yeong_2059,REJECT,,,,,,not_found_or_blocked,,
2060,송건용,song_geonyong_2060,REJECT,,,,,,not_found_or_blocked,,
2062,하후휴,hahu_hyu_2062,REJECT,,,,,,not_found_or_blocked,,
2063,안건,an_geon_2063,REJECT,,,,,,not_found_or_blocked,,
2067,문표준,mun_pyojun_2067,REJECT,,,,,,not_found_or_blocked,,
2068,노욱,no_uk_2068,REJECT,,,,,,not_found_or_blocked,,
2069,유성,yu_seong_2069,REJECT,,,,,,not_found_or_blocked,,
2079,조지건,jo_jigeon_2079,REJECT,,,,,,not_found_or_blocked,,
2080,서민,seo_min_2080,REJECT,,,,,,not_found_or_blocked,,
2081,진전,jin_jeon_2081,REJECT,,,,,,not_found_or_blocked,,
2083,유희민,yu_huimin_2083,REJECT,,,,,,not_found_or_blocked,,
2084,왕휴,wang_hyu_2084,REJECT,,,,,,not_found_or_blocked,,
2086,서철,seo_cheol_2086,REJECT,,,,,,not_found_or_blocked,,
2087,서욱휴,seo_ukhyu_2087,REJECT,,,,,,not_found_or_blocked,,
2089,유수,yu_su_2089,REJECT,,,,,,not_found_or_blocked,,
2092,두립영,du_ripyeong_2092,REJECT,,,,,,not_found_or_blocked,,
2096,황순,hwang_sun_2096,REJECT,,,,,,not_found_or_blocked,,
2100,육호,yuk_ho_2100,REJECT,,,,,,not_found_or_blocked,,
2102,제갈해평,jegal_haepyeong_2102,REJECT,,,,,,not_found_or_blocked,,
2103,최기,choe_gi_2103,REJECT,,,,,,not_found_or_blocked,,
2106,장희,jang_hui_2106,REJECT,,,,,,not_found_or_blocked,,
2108,제갈섭,jegal_seop_2108,REJECT,,,,,,not_found_or_blocked,,
2109,염랑,yeom_rang_2109,REJECT,,,,,,not_found_or_blocked,,
2111,사마택,sama_taek_2111,REJECT,,,,,,not_found_or_blocked,,
2112,초랑,cho_rang_2112,REJECT,,,,,,not_found_or_blocked,,
2113,위엄,wi_eom_2113,REJECT,,,,,,not_found_or_blocked,,
2114,손앙순,son_angsun_2114,REJECT,,,,,,not_found_or_blocked,,
2117,임광,im_gwang_2117,REJECT,,,,,,not_found_or_blocked,,
2119,사마침,sama_chim_2119,REJECT,,,,,,not_found_or_blocked,,
2120,왕진봉,wang_jinbong_2120,REJECT,,,,,,not_found_or_blocked,,
2122,제갈위진,jegal_wijin_2122,REJECT,,,,,,not_found_or_blocked,,
2125,사마위,sama_wi_2125,REJECT,,,,,,not_found_or_blocked,,
2127,사마진,sama_jin_2127,REJECT,,,,,,not_found_or_blocked,,
2128,노지,no_ji_2128,REJECT,,,,,,not_found_or_blocked,,
2131,육립,yuk_rip_2131,REJECT,,,,,,not_found_or_blocked,,
2136,하후란,hahu_ran_2136,REJECT,,,,,,not_found_or_blocked,,
2139,마건,ma_geon_2139,REJECT,,,,,,not_found_or_blocked,,
2140,허앙란,heo_angran_2140,REJECT,,,,,,not_found_or_blocked,,
2142,장속,jang_sok_2142,REJECT,,,,,,not_found_or_blocked,,
2144,사마립,sama_rip_2144,REJECT,,,,,,not_found_or_blocked,,
2147,갈웅,gal_ung_2147,REJECT,,,,,,not_found_or_blocked,,
2149,백경,baek_gyeong_2149,REJECT,,,,,,not_found_or_blocked,,
2150,사마신,sama_sin_2150,REJECT,,,,,,not_found_or_blocked,,
2152,하후수,hahu_su_2152,REJECT,,,,,,not_found_or_blocked,,
2153,하후우,hahu_u_2153,REJECT,,,,,,not_found_or_blocked,,
2156,여명등,yeo_myeongdeung_2156,REJECT,,,,,,not_found_or_blocked,,
2157,사마광,sama_gwang_2157,REJECT,,,,,,not_found_or_blocked,,
2158,제갈용,jegal_yong_2158,REJECT,,,,,,not_found_or_blocked,,
2162,손앙,son_ang_2162,REJECT,,,,,,not_found_or_blocked,,
2164,황화,hwang_hwa_2164,REJECT,,,,,,not_found_or_blocked,,
2170,가신,ga_sin_2170,REJECT,,,,,,not_found_or_blocked,,
2172,감단순,gam_dansun_2172,REJECT,,,,,,not_found_or_blocked,,
2173,감령,gam_ryeong_2173,REJECT,,,,,,not_found_or_blocked,,
2174,감씨,gam_ssi_2174,REJECT,,,,,,not_found_or_blocked,,
2175,강단,gang_dan_2175,REJECT,,,,,,not_found_or_blocked,,
2176,강서,gang_seo_2176,REJECT,,,,,,not_found_or_blocked,,
2180,경기,gyeong_gi_2180,REJECT,,,,,,not_found_or_blocked,,
2181,경무,gyeong_mu_2181,REJECT,,,,,,not_found_or_blocked,,
2185,고번,go_beon_2185,REJECT,,,,,,not_found_or_blocked,,
2187,고소,go_so_2187,REJECT,,,,,,not_found_or_blocked,,
2191,곡리,gok_ri_2191,REJECT,,,,,,not_found_or_blocked,,
2195,공손월,gongson_wol_2195,REJECT,,,,,,not_found_or_blocked,,
2196,공손황,gongson_hwang_2196,REJECT,,,,,,not_found_or_blocked,,
2197,공주,gong_ju_2197,REJECT,,,,,,not_found_or_blocked,,
2198,공지,gong_ji_2198,REJECT,,,,,,not_found_or_blocked,,
2199,곽녀왕,gwak_nyeowang_2199,REJECT,,,,,,not_found_or_blocked,,
2200,곽마,gwak_ma_2200,REJECT,,,,,,not_found_or_blocked,,
2204,관구흥,gwan_guheung_2204,REJECT,,,,,,not_found_or_blocked,,
2205,관순,gwan_sun_2205,REJECT,,,,,,not_found_or_blocked,,
2206,관승,gwan_seung_2206,REJECT,,,,,,not_found_or_blocked,,
2207,관은병,gwan_eunbyeong_2207,REJECT,,,,,,not_found_or_blocked,,
2211,구력거,gu_ryeokgeo_2211,REJECT,,,,,,not_found_or_blocked,,
2213,구부,gu_bu_2213,REJECT,,,,,,not_found_or_blocked,,
2214,구안,gu_an_2214,REJECT,,,,,,not_found_or_blocked,,
2221,내민,nae_min_2221,REJECT,,,,,,not_found_or_blocked,,
2223,노초,no_cho_2223,REJECT,,,,,,not_found_or_blocked,,
2224,뇌공,noe_gong_2224,REJECT,,,,,,not_found_or_blocked,,
2226,뇌서,noe_seo_2226,REJECT,,,,,,not_found_or_blocked,,
2228,누반,nu_ban_2228,REJECT,,,,,,not_found_or_blocked,,
2230,단외,dan_oe_2230,REJECT,,,,,,not_found_or_blocked,,
2232,답돈,dap_don_2232,REJECT,,,,,,not_found_or_blocked,,
2238,도황,do_hwang_2238,REJECT,,,,,,not_found_or_blocked,,
2240,동부,dong_bu_2240,REJECT,,,,,,not_found_or_blocked,,
2244,동황,dong_hwang_2244,REJECT,,,,,,not_found_or_blocked,,
2245,두경,du_gyeong_2245,REJECT,,,,,,not_found_or_blocked,,
2247,두씨,du_ssi_2247,REJECT,,,,,,not_found_or_blocked,,
2248,등룡,deung_ryong_2248,REJECT,,,,,,not_found_or_blocked,,
2249,등방,deung_bang_2249,REJECT,,,,,,not_found_or_blocked,,
2252,등의,deung_ui_2252,REJECT,,,,,,not_found_or_blocked,,
2254,마륭,ma_ryung_2254,REJECT,,,,,,not_found_or_blocked,,
2256,마연,ma_yeon_2256,REJECT,,,,,,not_found_or_blocked,,
2257,마운록,ma_unrok_2257,REJECT,,,,,,not_found_or_blocked,,
2258,마일제,ma_ilje_2258,REJECT,,,,,,not_found_or_blocked,,
2259,마충,ma_chung_2259,REJECT,,,,,,not_found_or_blocked,,
2262,맹건,maeng_geon_2262,REJECT,,,,,,not_found_or_blocked,,
2263,문칙,mun_chik_2263,REJECT,,,,,,not_found_or_blocked,,
2265,미씨,mi_ssi_2265,REJECT,,,,,,not_found_or_blocked,,
2266,반봉,ban_bong_2266,REJECT,,,,,,not_found_or_blocked,,
2267,반준,ban_jun_2267,REJECT,,,,,,not_found_or_blocked,,
2268,방림,bang_rim_2268,REJECT,,,,,,not_found_or_blocked,,
2269,방육,bang_yuk_2269,REJECT,,,,,,not_found_or_blocked,,
2273,배잠,bae_jam_2273,REJECT,,,,,,not_found_or_blocked,,
2277,범방,beom_bang_2277,REJECT,,,,,,not_found_or_blocked,,
2279,보광,bo_gwang_2279,REJECT,,,,,,not_found_or_blocked,,
2280,보도근,bo_dogeun_2280,REJECT,,,,,,not_found_or_blocked,,
2286,부연,bu_yeon_2286,REJECT,,,,,,not_found_or_blocked,,
2287,부영,bu_yeong_2287,REJECT,,,,,,not_found_or_blocked,,
2288,부의,bu_ui_2288,REJECT,,,,,,not_found_or_blocked,,
2319,서상,seo_sang_2319,REJECT,,,,,,not_found_or_blocked,,
2355,손환,son_hwan_2355,REJECT,,,,,,not_found_or_blocked,,
2386,양추,yang_chu_2386,REJECT,,,,,,not_found_or_blocked,,
2398,여건,yeo_geon,REJECT,,,,,,not_found_or_blocked,,
2399,여건,yeo_geon_2399,REJECT,,,,,,not_found_or_blocked,,
2454,유기,yu_gi_2454,REJECT,,,,,,not_found_or_blocked,,
2458,유선,yu_seon_2458,REJECT,,,,,,not_found_or_blocked,,
2465,유초,yu_cho_2465,REJECT,,,,,,not_found_or_blocked,,
2497,이풍,i_pung_2497,REJECT,,,,,,not_found_or_blocked,,
2509,장승,jang_seung_2509,REJECT,,,,,,not_found_or_blocked,,
2560,조홍,jo_hong_2560,REJECT,,,,,,not_found_or_blocked,,
2638,한기,han_gi_2638,REJECT,,,,,,not_found_or_blocked,,
2650,허정,heo_jeong_2650,REJECT,,,,,,not_found_or_blocked,,
